Total_Assets,Total_Liabilities,Revenue,Operating_Expenses,Net_Income,Cash_Flow_Operating,Cash_Flow_Investing,Cash_Flow_Financing,Current_Ratio,Debt_to_Equity,Gross_Margin,Return_on_Assets,Return_on_Equity,Financial_Status
-0.9482631330876574,-0.9115069202195569,0.6969052476113836,0.9099252434668119,-0.9796662080361538,-0.2024517454865793,-0.08847701367424968,-0.255024543672795,-0.9013531687596653,-0.086731262001336,0.8161388869437779,-0.22051163765070492,0.3106637924787143,Normal
0.9274958361876157,-0.1907010442864287,-0.09480271775093445,-0.3151397875844715,-0.3769198523752915,-0.9679803666153062,0.6579351820394735,0.35334675744859667,-0.5137241478256321,0.3100207056608972,0.11768654339746117,-0.5357203465778144,0.8225640921561954,Normal
0.655876256497557,0.4252142172140218,0.2866907239453305,0.7663613285954255,-0.2600665541038541,-0.761269833275456,-0.992939633931759,0.4090888785585783,-0.9176881286179939,-0.26418659457127036,0.5798361268407928,-0.4014784170256526,-0.07939634501309178,Normal
-0.569377813529953,-0.5911684116240323,-0.5540246158010892,0.6919436541167718,0.9818589211328103,-0.39242153213503644,0.17117904191888245,0.862870149973376,0.23398913385979417,0.5556625359753384,0.8495499995329142,-0.6114872366501852,-0.37379129518822046,Normal
-0.6296702915845397,0.3129095292468968,0.36840534727690993,-0.5452289197891699,-0.6409540044889638,-0.3478706122474363,0.7864603473391354,0.778191335018291,0.42468619935377605,0.8149971983704255,-0.6514634842982308,-0.5816299474674941,0.3362716266199406,High Risk
-0.6265492949086773,-0.4572063592376498,0.5609844986503849,0.25816575111950074,0.05813886021131849,0.7706897827451672,-0.5798507384080092,-0.409702815072165,-0.3917003612294615,-0.4347543949682879,-0.12935608215288535,-0.5449519898557151,-0.9527776884089494,Normal
-0.3877876734871896,0.8064067048298692,-0.0441270140656178,-0.8132759267218697,0.9764512947022589,0.4541940140642392,-0.6504992249234545,-0.07572883801661887,0.7156686599498808,0.9376177039903316,-0.11883281810811239,-0.933572304459422,-0.28591998874299607,Normal
0.04792329096550412,0.8257845531098219,0.24831112724625656,0.6707702613933084,0.5711891569212593,0.9163229527552295,0.562947813814179,0.5089877768116985,-0.09834157520609382,0.2495717945003113,-0.27411675546183195,0.421543410900123,-0.49321512607173745,Normal
-0.13546150848685756,-0.3816244620039999,-0.07830009628017458,-0.6154164771489603,0.9890097833108096,0.16785067802275286,-0.502520420278732,0.8478170761142917,1.0090279917915825,0.7630837853591685,-0.9556276601152247,-0.19114062669479964,-0.5608735054782956,Normal
-0.41350008495994534,-0.5174037844285069,0.8075624915550478,-0.8169035742311449,0.936988368392043,-0.5490192640464406,-0.6325177626075551,-0.3119293637563159,-1.016628112804011,-0.7933771163078059,0.6360330737418255,-0.9208406378456113,-0.6518812545172706,Anomaly
0.2200159992027505,-0.1515705800631898,0.005766879000619861,-0.1770695938501621,-0.056490579555593105,-0.3766185582335566,-0.24932720166011615,-0.09719100875659116,-0.7952023798586488,-0.4966951504623509,-0.7531790069866174,-0.2484331383038223,0.47866329188574347,Normal
-0.7133117451094656,-0.4961413944679335,0.7017632486675119,0.1661577989651102,0.37271830229053243,-0.3923039101634719,-0.21942932899484774,0.8136695557914077,-0.4048737988726643,-0.35694087763539306,0.9900518649645224,0.7879703741734841,0.9209711742637853,Normal
-0.4116911445785732,0.3752154272838688,0.6198951302268625,0.7061339964220923,-0.8431587917709505,-0.3789469602199954,0.772717265264555,-0.269254776598348,-0.9656652789848713,-0.39352172608640035,0.5512035022650937,0.0249868553519961,-0.23599605754992517,High Risk
-0.26504640619765796,0.6853002928512197,-0.17102372451159328,0.9379115738487585,-0.15690682551797175,0.3160814767038021,0.24603473153372005,-0.024985526446373262,0.5705160845921947,-0.6567894725781871,0.17067896224509702,0.9455212776384886,-0.9169293595427648,Anomaly
-0.08779331950860411,0.37664455318846435,-0.5361224814998126,-0.10078504152428909,0.6064647106036402,0.030911976171186045,-0.19170140558354307,0.8237299885232484,-0.9103257211915108,0.7430457084486919,-0.6682834070859198,0.08057639055322192,0.4418412624939603,Normal
0.5624826721888132,0.6818414424307977,-0.1799734819131833,-0.837041911908007,-0.023712540413716843,-0.26073199182960977,0.07287121405506475,0.6190313029727813,0.502803897345855,-0.1607518860085151,0.043244050534267546,0.8991506876440125,0.07525885654998475,High Risk
-0.5944030626431235,-0.1804478011910259,0.6702126112934369,0.5006257548850285,0.3858396266432221,-0.7348255883868745,0.9372461704863193,-0.4995596331481555,-0.9107384289045922,0.9338797330245407,-0.45824418464114747,-0.5740643861468051,0.45144220032978893,Anomaly
0.027133028711418636,-0.6660628836634331,-0.541084262160672,0.14333680960094494,0.4751780437065819,-0.9894921409468388,-0.7947917149168113,-0.3366906499091905,-0.5044655912218877,0.17066267138848634,-0.4755719760825205,-0.40344578421992666,0.29779545377355277,High Risk
0.18160807743167523,0.5075114668947541,0.05952822103429061,-0.08447117813874953,-0.5463635321121919,-0.594915302904777,-0.6001096625124728,-0.2803146225920423,0.6901443344935384,-0.724066417006711,0.6627698753236342,0.3903407519954124,0.8202233765685908,Normal
-0.8971550192247962,-0.2541301983560371,0.6294964889716569,-0.3537309870508445,0.744835024223327,-0.8183132205328764,0.9548878598086816,0.8402128925218867,0.9130486665307409,0.09514131161372974,-0.22250113980940078,0.9456560270871684,-0.7316437504386092,High Risk
0.21150379641111153,0.37296966877887605,-0.286424318657515,0.02140338964691126,-0.11815696782427251,0.5417213001001522,0.9441673443869973,1.0127524767309823,-0.17605350726207303,0.9950221479157004,-0.08429365348897826,0.6329616303511465,-0.6733791310976858,Normal
-0.651999473478832,-0.4353830980244879,0.29785436933902126,-0.2966036930558367,-0.6361828369961676,-0.8082298095000274,-0.66304620293675,0.5625046379457844,0.9512966530763722,0.13387325392045812,0.6892667577730933,0.10718694480768785,-0.3236342727983387,Normal
-0.8604012019664707,-0.8175680828064222,-0.504661390619039,0.515963479373794,0.723495609556796,0.4189186582821792,-0.7290863053231905,-0.017352299501819747,0.2549737357584294,-0.9985199341739642,-0.8000545890926987,-0.799883244413966,-0.019710900484716947,Normal
0.8859541803832971,1.0212851530207705,-0.7805836929143617,0.10200346479649075,-0.2053192703666106,-0.26026155466143525,-0.1605449786841121,-0.9664772169043034,-0.17339700823996618,0.8734703178022565,0.19948789633214933,-0.25932921365828493,0.8613588334960434,Normal
0.9190433520569599,-0.6662958551892428,0.6057950161258305,0.7487323384108424,0.48464286279677377,-0.8867047838912364,-0.925601194621405,0.409339827826512,0.6120486494324171,-0.5300752428072801,0.1671402508230683,-0.7974186792383171,0.8233235745949788,Normal
0.6083654920930677,1.0128898216915034,-0.8014486824171849,0.10132404972804754,0.06489015350395232,0.5964558291327955,0.3211464342003616,-0.207446798037273,-0.41799558616292437,0.38185560818670256,-0.13460184906464934,-0.3621210411731577,0.752135872794802,Normal
-0.38705357993101985,0.9904102822945988,-0.45255402734389105,-0.4916537052341224,-0.2799134988356087,0.12885159516870406,-0.8683760415541196,0.2802251129489793,-0.4779387624122174,0.033175448222468984,0.6632538267728167,-0.4637349000176181,-0.5651229444209006,Normal
-0.7959467613674094,0.6202357308597675,0.7286785845700889,0.6987041811087324,0.6082448942529219,-0.5609595863585637,-0.9084789384404112,0.22759463196993276,0.3151899022973682,-0.3480661575209591,0.8863351094113346,-0.21252658088915483,0.4636782092496197,Normal
0.3630309100307595,0.3490640015454051,-0.30060609491803736,0.1278865765035727,0.14050078424410553,0.7608521337243357,-0.028488272357804337,-0.02434683391490572,-0.2248466885501778,-0.434094378095634,-0.05547639091059362,0.6561520996610463,-0.23859043102275593,High Risk
-0.11924447088047146,0.1843859659404856,0.9673338439974016,-0.5526864780744144,-0.2618800330041663,-0.9431144617812197,0.9451186771957578,0.9035654713741978,-0.7415594341156836,0.8647858428222175,-0.07359816181052989,-0.673616119202834,0.8724535203536936,Anomaly
-0.7478020770077752,0.7660834568849328,0.9808696811767253,0.25664564934560996,-0.8449127954400589,-0.6290480196118314,-0.148780103996938,-0.9405097290285439,-0.8815185654855646,0.8309449235294378,0.016956703129479903,-0.3722214208945213,-0.5813336501667079,Normal
-0.010522480381569246,-0.39745888614766145,-0.45883806650480413,-0.2596259769575398,0.7858100990215654,0.47472374847631144,-0.2936362178493073,0.4386540080817124,0.5816860531759337,0.029264828331134037,0.4529221582574029,-0.45923365892799645,-0.7299848450935059,Anomaly
-0.920987945604163,-0.037817109732513225,-0.9187981154887063,0.6857167930058444,-0.9987374244776624,0.38912851695959505,1.0278734239053327,-0.16645397675555937,0.3544921114754509,-0.482631141892255,0.34432785886313233,-0.3914299855224077,0.6923187852239502,Normal
0.807777971816546,0.2682886422817366,0.4250450719091269,-0.07396593232152239,0.7188711490459496,-0.4536166303933359,0.06788780288172679,0.44197280722871307,-0.18159091171706807,-0.7965421011002402,-0.5337260821543217,-0.26659974053576935,0.4377755134578875,Normal
-0.4776159328948326,-0.15179958357866272,-0.0891049542426058,0.45658342491067,-0.325379714528411,-0.9094802590571844,-0.2549880594700282,0.3647645011069803,0.8016808980738069,-0.6875160866440737,-0.8471798092703421,-0.49176738288355626,0.649792327633493,Normal
0.3201329520278728,-0.11891886679860889,-0.7978381319478809,-0.7688846041566166,0.2543598558096002,0.6874252621547278,-0.23311092344279033,-0.9663487368934522,-0.18350186720073508,0.047592284972440974,0.898886046857988,0.860011229533216,-0.6961368453287186,Normal
-0.3730301084255443,-0.3150448294147353,0.4300221889047713,-0.185217460570545,0.84132854524413,-0.40461748619130916,-0.6263884673111482,-0.41567202235261413,0.424284622954615,-0.38345464694538867,-0.45832106150878177,-0.151455932936248,0.7783464817874494,Normal
0.03865952497772673,0.15699494933028502,-0.938636109639026,0.9553910280238025,-0.7575323561732303,-0.6412972182633304,0.027209087442595297,-0.6083324109095357,0.82783961772627,-0.9177092564109816,0.2862210240510447,-0.7438183766869662,0.3580775924589591,Normal
0.09130159789986342,0.7347542875999857,0.7592091960003166,0.615896719621935,0.10414591887428092,0.0013308655767674308,-0.1239370584320805,-0.6525809723426222,0.6890049188176676,-0.08726575567504959,0.660617766441923,-0.059390630085924434,0.3052132951272177,Normal
-0.6236843671187949,-0.5748389351262518,-0.7211442916311217,-0.6437853373198289,0.5139443498388616,0.7920379051938116,-0.4701584438346215,0.47137067128809196,0.01997681046726118,0.49776860454826716,-0.38099874943228973,-0.6076886645019683,0.1652869752127826,Normal
0.9268532297561509,0.9039572592674655,-0.7440932429159333,-0.4149258608886003,0.4997318337197274,-0.9465482532959015,-0.697296206417381,-0.507325493904809,0.36408403300814796,0.790275471781263,0.279982559303495,-0.5463231340444016,0.5350849959249299,Normal
0.5426385733380801,0.4089190352126323,-0.6462310508051353,-0.3138206996323339,0.01840520161905841,0.5023210060538978,-0.3868402718512534,-0.03654625616397367,-0.1778002431209472,0.17430464601654935,-0.7603952852852874,-0.4129188982435394,-0.17343889730715303,Anomaly
0.8674073345532773,0.679667884986157,0.9414742651412057,0.3088140530967958,0.22406463907959878,0.1144937614490028,0.01991685789946962,-0.49243733965054415,0.29621069212417994,0.45173897562219667,0.939664942051216,-0.7232076621735039,-0.747099512749266,Normal
0.7791413496073932,0.1407702146719511,0.40097651565124354,0.5159302483519287,0.499613887183665,-0.18044081848549268,-0.9078533962156669,0.174628594582025,-0.49467168283076757,-0.2703956979624318,-0.8584942147407862,0.431282716216774,0.07741024721218845,Normal
0.19244662380232724,0.5913795088973672,0.6199345442946433,0.5014241377425899,0.6728872271925876,0.4587427539191138,-0.7112968274865131,0.45555117270870205,-0.13502049520456055,-0.004702123707932542,-0.10904249779473527,0.5683976175462537,0.5010562617913331,High Risk
0.8325829183493642,-0.9487788582881848,-0.19706713657695615,0.03592383083333125,0.50850803824247,0.9035675318187798,0.9242510714982985,-0.3241204439419371,-0.5921134039418058,0.46447353677471553,0.08550000419858625,-0.20143461043659977,-0.7048515599501689,Anomaly
-0.8140846308716602,0.6697956103033195,-0.3211589189046843,0.6204812580504251,-0.3377402995697316,-0.5741097093911447,0.09031495467057771,0.22024204972712735,-0.9399333864680481,0.4605160488337639,0.5857621617986427,0.36908929410223074,-0.5620927628030231,Anomaly
-0.6016959003918889,-0.9004777517112552,-0.5272196187500607,-0.10547482182058154,0.9959798835031775,-0.7457432060561863,-0.897313813346476,0.6642935178257652,0.17715084640451348,-0.1488628658202576,-0.7343070582128948,-0.21175417008142752,0.3964693035315116,Normal
-0.8995717728036587,0.8141290580771933,-0.02908186160729544,-0.7138286197665547,-0.1706983045205911,0.7973630004072364,0.3998101072334569,-0.7982309348297488,0.7371382396431609,0.09064358382916621,-0.1038492187068894,-0.6470930529666064,-0.4695274027772386,Anomaly
-0.3461200096931712,1.0200360871545344,0.11495948379620409,0.1419161124153035,-1.0215738084711765,0.3080351038960965,-0.9007056461740844,0.43572770919090237,-0.9655218228379232,0.8549263979511738,-0.38211337468262624,-0.195853146439788,-0.6717988239956366,Normal
-0.2209536213758442,-0.3881209991747173,0.27673851120793785,0.8952931759811696,-0.3198694018663159,-0.15529142783135105,0.4941352278780966,-0.3399937454048748,-0.6195475324570584,0.26821179384210697,-0.35785753670209486,0.11354079223133556,0.7876767834253903,Anomaly
-0.45278091884662724,-0.5571028189791839,-0.4814164278249549,0.5858543741509529,-0.8071766757215889,0.1160711866841578,0.5169787368278757,-0.7413304357956478,-0.08337761282898862,0.2894745249683939,0.5627000375593095,-0.8853692121907092,-0.6901484951271014,Anomaly
0.6485553376319463,0.5628220404412817,0.9179756487406183,0.16961236900746562,-0.8203336005170687,0.4618189207641929,0.31326743041961747,0.10540956465407238,0.33416634249617283,0.5750255219792799,-0.9624215836300569,0.3022850359370059,-0.318401804420738,Normal
-0.2840317425154232,-0.4709304792862647,-0.6581982218444237,0.30189931510049917,-0.48812359735931554,0.5168202013567502,0.48039495431545587,-0.5339265341812369,-0.6698865049866067,-0.7706480088399397,0.5041185664244778,0.4728833001076849,-0.1474282874827227,Normal
-0.43384110435413,0.7649955786648167,0.9523750318754053,0.8530667214196118,-0.9615806254979016,0.811430147131629,-0.8468071948817157,0.6573015139478833,-0.9023629186912776,0.04886391704638991,0.6250409105048391,0.7000847269347821,-0.05064461149058847,Normal
0.08337000265055136,-0.7739591923302978,-0.9716588223324418,-0.12244221629490423,0.3564003096751257,-0.1776450718327208,0.4692209384120634,-0.9009764478949017,0.03610104540103991,0.9264447750305522,0.8044357644865154,-0.7657766971723493,-0.28358837103726287,Normal
-0.7104855078395527,-0.7273244347739678,-0.02811526126785156,-0.3107549566143825,-0.9188054948709342,-0.4453132439101022,-0.7464334487734056,-0.789366054250955,0.6443387014487082,-0.2752406213484477,0.26311744733160625,-0.9645488370477237,0.8346315145593397,Normal
0.596114271163917,0.9941866920094012,-0.3271181999801815,0.9437368979823911,-0.650491884369279,0.2492809105226211,-0.3286070879660624,0.05605076035018965,-0.9459212443828521,-0.4093948750662867,-0.31556540992109533,-0.8228938036826549,0.3195441433032958,Normal
-0.8416321578319685,0.37815132042220917,-0.09287510241301401,0.7226952097904493,-0.8795633694831748,-0.19994185886321011,0.914131787778493,0.19205957448025973,-0.30830587265620013,0.20631612032358834,-0.13061777141649505,0.8242659009372276,-0.2872708332440413,Normal
0.9610406247512344,0.727314342402702,0.1530757192492101,-0.3269750450721353,-0.941260619687395,0.15887759875118995,0.007952053116519527,0.47419307036049396,0.32933132172729257,-0.5577667578707431,0.9392796574873992,0.5173078087189755,-0.290871447879291,Anomaly
0.5369321068771674,-0.3270609358509945,-0.12026303605773495,-0.053607947825672755,-0.5167256684836699,-0.19140039111921417,0.9649777087471256,-0.46787265229616354,-0.752065475388864,0.11532538078886467,0.7646466889010323,0.6525882212389422,0.00374713690769215,Normal
-0.5962961605409054,0.38348788897416414,-0.16223719043249263,-0.14820745752826617,0.11441460308273295,-0.7269900044661634,-0.8448363340739468,0.6981340202182831,-0.5385258282954531,-0.6893743295088935,-0.05904590066987768,0.03615598086610995,-0.9482510847676614,High Risk
-0.9780246777943815,0.21754673987195886,0.4810181407458942,-0.6648508688821931,0.9294914838760088,-0.09222042242606311,-0.04420759843272338,0.9210904953287133,0.0694781455189517,0.16326705470433386,0.8866761855033062,0.05494595725506626,0.8632435161573693,Anomaly
0.6223233116589197,0.23552117804646322,0.38621822130196537,0.906011202432181,0.7445388668979463,0.3520970106579743,-0.8994707133574824,0.012099145790030729,0.91738503409957,0.20867059186032486,0.6498041825802094,-0.3868536334349804,-0.5635356823931025,High Risk
0.40773398871087335,0.39569249051836164,0.6844869029707321,-0.1691187124767966,0.7453217473645676,0.5694822828965033,0.27027560382722815,0.5355354649191626,-0.43420499054524814,-0.1611773856081412,0.80389858426266,0.6667539717714488,0.3985931288085836,Anomaly
0.4514995228918753,0.1794468359741863,-0.4959044451530937,0.7457824371495614,-0.7069817107328816,-0.044277290237766914,-0.8658812912220097,0.06376187909784381,-0.027879385156368557,-0.23285187439775115,0.37374640299901873,0.6416192995673158,0.5611448659277986,Normal
0.5350067585898158,-0.11573911158132644,0.23172080795422703,-0.5866489147427124,-0.5226282717431984,-0.7024319940233014,-0.6667494936563263,-0.847788258882243,-0.2056787185400074,-0.508838943737091,0.7182363638192296,-0.20552627848568727,0.6618854698558341,Normal
-0.8426319403855754,-0.42473205515827583,0.18247905929850997,0.10972859785094836,-0.9138160235543051,-0.20202850906440123,-0.49480762112808413,-0.3340554785245489,0.8040537535673344,-0.3370326550950348,0.7855107509257558,-0.3273025428064504,-0.6805188452785097,Anomaly
-0.28064823115779686,0.5693149960598282,-0.2535198871823541,-0.9079112971691479,0.5430695633375232,0.5434242137893865,0.5144677315163444,-0.8117177771811918,-0.8715207582073462,-0.00046488809510197794,-0.7917203379792087,0.46468535695228214,0.07219311154016413,Normal
-0.759991666006929,-0.5249123732054217,-0.018135164562165667,0.5299654708800949,-0.9274640789529323,-0.20569641015122014,-0.690246446656432,0.9926258536521286,0.13170010212112102,-0.5044150848453671,0.9303672750696279,-0.9140711770167542,-0.846798667341312,Normal
0.7164584816885555,0.41551022422451317,-0.3667518313473581,0.1739113793931962,0.08286603162052333,0.3633567926355759,0.7161281079507853,-0.5283945695083796,0.6999741894748698,0.5714355127438938,-0.31525426185918043,0.7000433777199973,0.6160581352570847,Anomaly
0.242630476524815,-0.5106664796598759,-0.7146852233739448,0.26068927917282814,-0.5579708243088023,-0.016418758147476793,-0.7562897954612882,0.2860580503950033,0.988194737850772,0.42307870662900887,-0.10564085220077991,-0.10083940915293096,-0.029726649343735024,Anomaly
-0.3351188792168729,0.28027430220978766,-0.5690733454111352,-0.8539913433084056,-0.5671634505105234,-0.5500034357089042,-0.955418891376771,-0.4176605266799947,0.40080043935503196,-0.4608987080308002,0.5885665295908049,-0.11033255526264302,-0.6950298990149827,Normal
-0.8633516797591737,0.5259278400013242,-0.788204167423991,-0.5445336721723858,0.9835264078420213,0.5631967940350879,-0.21418963366993976,0.32077963823811806,-0.24626440620766563,-0.8064062623086226,0.33808798581299887,0.3305364804371194,0.44136886735165204,Normal
-0.3744700442090257,-0.5401633907081561,0.3805385806190973,-0.8100737756432357,0.49806338878965667,-0.8649693344083181,0.9897303521576476,-0.5656752186486685,-0.1815378784910873,-1.001915905802973,0.7880622696934044,0.28537490760039014,-0.3447304002187593,Normal
-0.34641048224170184,-0.8605179387930244,0.3353269188890381,-0.3932676213123727,0.664403581950146,0.019041010077977708,-0.8007092729158154,0.5850556472609356,-0.30361152320510615,0.19729176367554246,-0.1831973933174696,-0.44983134716184353,-0.7842525161622497,Normal
0.4526830991316962,-0.717198414251992,0.921926306082952,0.2642815945038797,0.1145883268054841,-0.6148625363558162,-0.8184752084239676,-0.7650276151538852,0.2077458117970899,-0.5773783636031998,-0.23700883452245136,0.861361193761348,-0.08120775931418893,High Risk
0.27080532003037044,0.241265317706194,0.47485627216404175,0.14530392922220567,0.7351129384281454,-0.8993683637346628,0.5194586736751542,0.8050063309090254,0.483371325796561,-0.9769835959811386,-0.9106960577603799,0.944704266682608,-0.5393198878281318,Anomaly
0.7640957502706852,0.7324780540074092,-0.8964016757933941,0.23458393122797475,0.26712549054223306,-0.02500404842673412,-0.3849391509855045,0.6954542738417083,0.6458769504639998,-0.28041732650846224,-0.06062467570664533,0.05353108628190731,0.9110757666697814,Normal
-0.05589275187401507,-0.8906757456321959,0.7876377209608165,0.11241000012166337,0.8910772845836876,-0.031767938017574465,0.4496520955680638,0.3719460974820721,-0.1718584817197166,0.9316046028426337,0.4547892764740687,0.12204597196602708,-0.2834834277549932,Normal
-0.7526311212065293,0.4998447607300984,0.7439886254269514,-0.42412360184664444,-0.48853126189787244,0.3841595265483441,-0.6159826637363586,-0.8518966126257517,0.4373014882753541,0.3846976450736042,-0.37921992941778654,0.1083730438932812,0.14473535799884768,Anomaly
0.42035485057116684,-0.292781353396936,-0.10461824745929436,-0.4795232751993814,0.1630149685419022,0.4600872925102638,-0.0802277933188799,-0.5693437129421969,0.8422657118534981,0.7220639659462978,-0.06062243335673591,-0.02429512494499998,0.907300880260552,Normal
0.5142890017790742,-0.015930586159322836,0.18383136128598707,-0.6882295450980328,0.35976024999569384,0.4260666426558667,-0.4815002068717471,0.7333668327833381,0.8516070437478149,-0.7113122959725157,-0.5405047396055884,0.8650557567919018,-0.21783902852805836,Normal
0.12008417206278452,0.8927115207316231,0.9734713913081046,0.6947785833133673,-0.25695121724934894,-0.2123173833441109,-0.09782891097139326,-0.7426826484161654,0.41156524230768127,-0.8549484143301948,0.5508668827246351,-0.4909142344603906,-0.2900454965632046,Normal
0.5344077355985212,-0.3116412646464275,0.07544995001221799,0.24299360910394238,0.7531533451371911,0.23328387603619666,0.5563976286588721,-0.674708601659676,0.27531443172823056,-0.9790998267950687,-0.8538531664688939,-0.7557340014186236,-0.6870847388890214,Anomaly
-0.01325179929064816,-0.04254720680678893,0.8302884597208761,-0.5921754510725281,0.9608622384564319,0.12346475107861127,0.5417973220019163,0.10210494207459135,0.06142699365275329,0.9188671476357236,0.41793418184286896,0.8347787576681391,0.8868984136353046,Anomaly
0.043924883001692616,-0.9538594414178686,-0.833684374178867,-0.6102429109155973,-0.04771295332733675,-0.18823897489742564,0.03452088898309779,-0.43801343408790483,-0.6455934638593639,-0.39878747488850064,-0.22586250701505386,-0.5523095663771684,0.6078472585208631,Normal
-0.14416331231432294,-0.8168233723199341,-0.6151089362625717,0.7413275872000143,-0.2617170278800036,0.16412183956909915,0.8845209952767074,-0.542307012720139,-0.7665017927189096,-0.07854606880796919,-0.8911574721960925,0.4855583691208242,-0.5681981836921683,Anomaly
-0.9387104490653766,-0.4597013641245363,-0.10980954756131661,0.4882241055672012,-0.093015931155703,0.8663024448117457,-0.48460226829387515,0.16578016725570083,-0.031566256899236325,-0.2091764553890481,0.7099839624196286,-0.5700520817210074,-0.3416782178141873,High Risk
-0.7757545608365674,-0.9252687038013695,0.18159276849623962,0.3263607306259855,0.6971849590327438,-0.6469535595729939,-0.5329586972629836,-0.24104479941368742,-0.6938072143024013,0.46614222444466363,-0.011327698541186502,0.8940922180978381,0.8394459373675831,Normal
-0.9268352559357339,0.29247173293278256,0.649997800835988,-0.16416234502950236,0.2670796022051554,0.7831008399326489,0.23648185979736389,-0.7054795837727276,0.15372765491416224,-0.3791628657106792,0.20875923268105276,0.5668010739113,0.07338293573705869,Normal
0.2685388597099185,-0.12111434216635816,0.9981265059563699,-0.445593361104766,-0.9794330821937942,-0.9266706434914392,0.2519133812036256,0.08379000739139265,0.29317734474489926,0.07413025402505516,0.4704874848292826,0.8138147003670197,0.11203719857025998,Anomaly
-0.36780407689591216,0.12453667095704712,-0.21484141411761246,0.9480280369191538,0.05272342544270733,-0.4152663391742677,-0.9321487424381165,-0.21214838217182375,0.049430186113961404,0.9991173158284112,0.3187177184097393,0.8762796415740229,0.29828296132043597,Normal
0.015942108113102142,-0.6290776468196478,-0.9057713583812292,0.5941016418407068,-1.036441127519104,-0.45587631156449326,0.22406210307208263,0.4834612966787076,-0.9435021788520079,-0.10958752678972426,0.46817252697698825,-0.8012930236310776,0.529582090067064,Normal
0.8043124092076785,-0.38435882502613283,0.6195297590012431,-0.36827886884922567,0.5432086604754158,0.2226024167076338,-0.2566469613898437,-0.7811538676475943,-0.9002659208269475,0.10593012298780334,0.5301471699254039,-0.12573338070699908,0.8888904562185946,Normal
-0.49636265298508164,0.35794502070592193,0.22130373366656522,0.6918531812892793,-0.39105551354668416,-0.7706629230490128,0.5117868572535247,0.25545726345068753,-0.787384836264415,0.00794227742225795,0.18870745418317666,0.28992615886360174,0.61085017876722,Normal
-0.17806575780465358,0.9662436315108123,-0.5999501611757014,0.5196930379522405,-0.09287159959993964,0.7361106539858785,0.6367595433200993,-0.11310096782992436,-0.7055764322166984,0.6123480366232311,-0.25209648612574587,0.5887431886861515,0.8792823228990706,Normal
0.503947390566382,-0.8797398008046299,-0.0003863328728675711,-0.3774055558841198,0.5850071281550444,0.6281939286629182,0.10947081441610815,-0.17401649650694567,0.9917773255284335,-0.4658564771022524,-0.4936771096978056,-0.49726534405399564,0.6481452701094658,Normal
